,departement,statut,Nb_services
12407,Paris,1,1
12408,Essonne,0,2
12409,Essonne,0,1
12410,Val-d'Oise,0,2
12411,Essonne,0,4
12412,Essonne,0,1
12413,Essonne,0,1
12414,Essonne,0,1
12415,Val-d'Oise,0,1
12416,Val-d'Oise,0,1
12417,Val-d'Oise,0,3
12418,Val-d'Oise,0,1
12419,Val-d'Oise,0,1
12420,Val-d'Oise,0,1
12421,Val-d'Oise,0,1
12422,Val-d'Oise,0,1
12423,Val-d'Oise,0,2
12424,Seine-et-Marne,1,1
12425,Gironde,0,1
12426,Paris,0,1
12427,Essonne,0,3
12428,Gironde,1,1
12429,Gironde,0,1
12430,Gironde,0,1
12431,Gironde,1,1
12432,Seine-et-Marne,1,2
12433,Seine-et-Marne,0,1
12434,Essonne,1,3
12435,Essonne,1,6
12436,Seine-et-Marne,0,1
12437,Essonne,0,3
12438,Seine-et-Marne,0,1
12439,Essonne,0,3
12440,Essonne,0,3
12441,Essonne,0,3
12442,Essonne,0,3
12443,Essonne,0,3
12444,Seine-et-Marne,0,1
12445,Essonne,0,3
12446,Essonne,0,3
12447,Essonne,0,3
12448,Essonne,0,3
12449,Essonne,0,3
12450,Essonne,0,3
12451,Seine-et-Marne,0,2
12452,Bouches-du-Rhône,0,5
12453,Essonne,0,3
12454,Essonne,0,3
12455,Seine-et-Marne,0,2
12456,Essonne,0,3
12457,Essonne,0,3
12458,Essonne,0,3
12459,Gironde,0,1
12460,Essonne,0,3
12461,Seine-et-Marne,0,1
12462,Essonne,0,3
12463,Essonne,0,3
12464,Essonne,0,3
12465,Paris,0,1
12466,Seine-et-Marne,0,1
12467,Essonne,1,3
12468,Bouches-du-Rhône,0,3
12469,Essonne,1,7
12470,Gironde,0,2
12471,Seine-et-Marne,0,2
12472,Seine-et-Marne,0,2
12473,Gironde,1,2
12474,Essonne,1,4
12475,Essonne,1,2
12476,Gironde,0,1
12477,Essonne,1,4
12478,Seine-et-Marne,0,3
12479,Essonne,0,1
12480,Seine-et-Marne,0,2
12481,Seine-et-Marne,0,2
12482,Essonne,0,3
12483,Essonne,0,3
12484,Essonne,1,4
12485,Essonne,0,3
12486,Essonne,1,4
12487,Essonne,1,6
12488,Seine-et-Marne,1,2
12489,Seine-et-Marne,1,2
12490,Seine-et-Marne,1,2
12491,Seine-et-Marne,0,3
12492,Seine-et-Marne,1,2
12493,Seine-et-Marne,0,3
12494,Seine-et-Marne,1,2
12495,Seine-et-Marne,0,1
12496,Seine-et-Marne,0,1
12497,Seine-et-Marne,0,1
12498,Seine-et-Marne,1,6
12499,Seine-et-Marne,1,2
12500,Seine-et-Marne,1,3
12501,Seine-et-Marne,0,1
12502,Seine-et-Marne,0,1
12503,Seine-et-Marne,0,1
12504,Hauts-de-Seine,0,3
12505,Seine-et-Marne,0,1
12506,Seine-et-Marne,1,2
12507,Seine-et-Marne,1,1
12508,Seine-et-Marne,0,5
12509,Seine-et-Marne,0,3
12510,Seine-et-Marne,0,3
12511,Seine-et-Marne,0,3
12512,Hauts-de-Seine,1,6
12513,Seine-et-Marne,0,3
12514,Hauts-de-Seine,1,6
12515,Hauts-de-Seine,1,6
12516,Hauts-de-Seine,1,6
12517,Hauts-de-Seine,1,6
12518,Hauts-de-Seine,1,6
12519,Seine-et-Marne,0,3
12520,Hauts-de-Seine,1,6
12521,Hauts-de-Seine,1,6
12522,Hauts-de-Seine,1,6
12523,Hauts-de-Seine,1,6
12524,Hauts-de-Seine,1,6
12525,Seine-et-Marne,0,4
12526,Bouches-du-Rhône,0,3
12527,Bouches-du-Rhône,0,2
12528,Alpes-Maritimes,0,3
12529,Bouches-du-Rhône,0,1
12530,Bouches-du-Rhône,0,5
12531,Alpes-Maritimes,1,5
12532,Bouches-du-Rhône,0,4
12533,Val-d'Oise,0,1
12534,Val-d'Oise,0,1
12535,Val-d'Oise,0,1
12536,Alpes-Maritimes,0,3
12537,Val-d'Oise,0,1
12538,Val-d'Oise,0,1
12539,Val-d'Oise,1,5
12540,Puy-de-Dôme,0,5
12541,Seine-et-Marne,0,4
12542,Alpes-Maritimes,1,4
12543,Seine-et-Marne,0,10
12544,Alpes-Maritimes,1,5
12545,Essonne,1,5
12546,Seine-et-Marne,0,5
12547,Gironde,0,2
12548,Seine-et-Marne,1,4
12549,Seine-et-Marne,0,6
12550,Bouches-du-Rhône,0,2
12551,Bouches-du-Rhône,1,2
12552,Alpes-Maritimes,1,4
12553,Bouches-du-Rhône,0,1
12554,Bouches-du-Rhône,0,1
12555,Bouches-du-Rhône,0,2
12556,Bouches-du-Rhône,1,2
12557,Bouches-du-Rhône,0,2
12558,Bouches-du-Rhône,0,4
12559,Bouches-du-Rhône,0,4
12560,Seine-et-Marne,0,5
12561,Seine-et-Marne,0,7
12562,Seine-et-Marne,0,2
12563,Essonne,0,4
12564,Paris,1,1
12565,Val-d'Oise,0,3
12566,Seine-et-Marne,0,6
12567,Seine-et-Marne,0,4
12568,Seine-et-Marne,0,4
12569,Essonne,1,1
12570,Alpes-Maritimes,1,1
12571,Alpes-Maritimes,1,1
12572,Alpes-Maritimes,1,2
12573,Alpes-Maritimes,0,3
12574,Alpes-Maritimes,1,5
12575,Alpes-Maritimes,1,1
12576,Alpes-Maritimes,1,1
12577,Alpes-Maritimes,1,1
12578,Bouches-du-Rhône,0,1
12579,Yvelines,1,0
12580,Bouches-du-Rhône,0,1
12581,Gironde,1,3
12582,Yvelines,0,2
12583,Bouches-du-Rhône,1,1
12584,Gironde,0,5
12585,Gironde,0,5
12586,Gironde,0,6
12587,Essonne,0,3
12588,Essonne,0,3
12589,Alpes-Maritimes,0,1
12590,Alpes-Maritimes,1,1
12591,Val-d'Oise,1,4
12592,Hauts-de-Seine,0,4
12593,Gironde,0,2
12594,Essonne,1,3
12595,Essonne,1,2
12596,Gironde,0,1
12597,Essonne,1,2
12598,Essonne,1,2
12599,Gironde,0,1
12600,Gironde,1,1
12601,Gironde,0,1
12602,Gironde,0,2
12603,Gironde,0,1
12604,Seine-et-Marne,2,1
12605,Gironde,0,1
12606,Gironde,0,3
12607,Val-d'Oise,0,1
12608,Val-d'Oise,0,2
12609,Val-d'Oise,0,3
12610,Gironde,0,1
12611,Val-d'Oise,1,2
12612,Val-d'Oise,0,1
12613,Val-d'Oise,0,2
12614,Val-d'Oise,0,1
12615,Essonne,0,2
12616,Essonne,0,2
12617,Essonne,0,1
12618,Essonne,0,1
12619,Essonne,0,1
12620,Essonne,0,1
12621,Essonne,0,1
12622,Essonne,0,1
12623,Essonne,0,1
12624,Essonne,0,2
12625,Essonne,0,1
12626,Essonne,0,1
12627,Essonne,0,1
12628,Essonne,0,1
12629,Essonne,0,1
12630,Essonne,0,1
12631,Essonne,0,1
12632,Essonne,0,2
12633,Essonne,0,1
12634,Essonne,0,2
12635,Essonne,0,1
12636,Essonne,0,1
12637,Essonne,0,1
12638,Essonne,0,1
12639,Essonne,0,1
12640,Essonne,0,1
12641,Essonne,0,1
12642,Essonne,0,1
12643,Alpes-Maritimes,1,1
12644,Alpes-Maritimes,1,4
12645,Alpes-Maritimes,1,3
12646,Val-d'Oise,0,2
12647,Val-d'Oise,1,7
12648,Val-d'Oise,0,2
12649,Val-d'Oise,0,3
12650,Val-d'Oise,0,1
12651,Val-d'Oise,0,1
12652,Val-d'Oise,1,3
12653,Val-d'Oise,1,4
12654,Val-d'Oise,1,6
12655,Val-d'Oise,1,6
12656,Val-d'Oise,1,1
12657,Val-d'Oise,0,1
12658,Val-d'Oise,0,1
12659,Gironde,0,7
12660,Gironde,0,6
12661,Gironde,0,7
12662,Paris,0,1
12663,Paris,0,1
12664,Paris,0,2
12665,Paris,0,1
12666,Val-d'Oise,0,1
12667,Val-d'Oise,0,1
12668,Val-d'Oise,1,11
12669,Seine-Saint-Denis,0,1
12670,Val-d'Oise,0,1
12671,Val-d'Oise,1,2
12672,Ain,0,0
12673,Ain,0,0
12674,Ain,0,0
12675,Ain,0,0
12676,Ain,0,0
12677,Ain,0,0
12678,Ain,0,0
12679,Aisne,0,0
12680,Allier,0,0
12681,Allier,0,0
12682,Allier,0,0
12683,Allier,0,0
12684,Alpes-de-Haute-Provence,0,0
12685,Alpes-de-Haute-Provence,0,0
12686,Hautes-Alpes,0,0
12687,Hautes-Alpes,0,0
12688,Ardèche,0,0
12689,Ardèche,0,3
12690,Ardennes,0,0
12691,Ardennes,0,0
12692,Ariège,0,0
12693,Ariège,0,0
12694,Ariège,0,0
12695,Aude,0,0
12696,Aude,0,0
12697,Aude,0,0
12698,Aude,0,0
12699,Aveyron,0,0
12700,Bouches-du-Rhône,0,7
12701,Bouches-du-Rhône,0,0
12702,Bouches-du-Rhône,0,0
12703,Bouches-du-Rhône,0,3
12704,Bouches-du-Rhône,0,0
12705,Bouches-du-Rhône,0,0
12706,Bouches-du-Rhône,0,0
12707,Calvados,0,0
12708,Calvados,0,0
12709,Cantal,1,16
12710,Charente,0,0
12711,Charente,0,0
12712,Charente-Maritime,0,0
12713,Charente-Maritime,0,0
12714,Charente-Maritime,0,0
12715,Charente-Maritime,0,0
12716,Cher,0,0
12717,Cher,0,0
12718,Corrèze,0,0
12719,Corse-du-Sud,0,0
12720,Haute-Corse,0,0
12721,Côte-d'Or,0,0
12722,Côte-d'Or,0,0
12723,Côtes-d'Armor,0,0
12724,Côtes-d'Armor,0,0
12725,Côtes-d'Armor,0,0
12726,Côtes-d'Armor,0,0
12727,Côtes-d'Armor,0,0
12728,Creuse,0,0
12729,Dordogne,0,0
12730,Dordogne,0,0
12731,Doubs,0,0
12732,Doubs,0,0
12733,Doubs,0,0
12734,Doubs,0,0
12735,Drôme,0,0
12736,Drôme,0,0
12737,Drôme,0,0
12738,Drôme,0,0
12739,Drôme,0,0
12740,Drôme,0,0
12741,Drôme,0,0
12742,Eure,0,0
12743,Eure,0,0
12744,Eure,0,0
12745,Eure-et-Loir,0,0
12746,Eure-et-Loir,0,0
12747,Finistère,0,0
12748,Finistère,0,0
12749,Finistère,0,0
12750,Finistère,0,0
12751,Finistère,0,0
12752,Finistère,0,0
12753,Gard,0,0
12754,Gard,0,0
12755,Gard,0,0
12756,Gard,0,0
12757,Haute-Garonne,0,0
12758,Haute-Garonne,0,0
12759,Haute-Garonne,0,0
12760,Haute-Garonne,0,0
12761,Gers,0,0
12762,Hérault,0,0
12763,Hérault,0,0
12764,Hérault,0,0
12765,Ille-et-Vilaine,0,5
12766,Ille-et-Vilaine,0,2
12767,Ille-et-Vilaine,0,3
12768,Indre-et-Loire,0,0
12769,Indre-et-Loire,0,0
12770,Indre-et-Loire,0,0
12771,Indre-et-Loire,0,0
12772,Indre-et-Loire,0,0
12773,Isère,0,0
12774,Isère,0,0
12775,Isère,0,0
12776,Isère,0,0
12777,Isère,0,0
12778,Isère,0,0
12779,Jura,0,0
12780,Landes,0,0
12781,Landes,0,0
12782,Loir-et-Cher,0,0
12783,Loir-et-Cher,0,0
12784,Loir-et-Cher,0,0
12785,Loire,0,0
12786,Loire,0,0
12787,Loire,0,0
12788,Haute-Loire,0,0
12789,Haute-Loire,0,0
12790,Loiret,0,0
12791,Loiret,0,0
12792,Loiret,0,0
12793,Loiret,0,0
12794,Loiret,0,0
12795,Lot,0,0
12796,Lot,0,0
12797,Lot-et-Garonne,0,0
12798,Lozère,0,0
12799,Maine-et-Loire,0,0
12800,Maine-et-Loire,0,0
12801,Maine-et-Loire,0,0
12802,Manche,0,0
12803,Marne,0,0
12804,Marne,0,0
12805,Marne,0,0
12806,Marne,0,0
12807,Haute-Marne,0,0
12808,Meurthe-et-Moselle,0,0
12809,Meurthe-et-Moselle,0,0
12810,Meurthe-et-Moselle,0,0
12811,Meuse,0,0
12812,Meuse,0,0
12813,Moselle,0,0
12814,Moselle,0,0
12815,Moselle,0,0
12816,Moselle,0,0
12817,Moselle,0,0
12818,Nièvre,0,0
12819,Nord,0,9
12820,Nord,0,10
12821,Nord,0,8
12822,Nord,0,7
12823,Nord,0,5
12824,Nord,0,4
12825,Nord,0,2
12826,Nord,0,8
12827,Nord,0,6
12828,Nord,0,0
12829,Oise,0,0
12830,Oise,0,0
12831,Oise,0,0
12832,Pas-de-Calais,0,0
12833,Orne,0,0
12834,Orne,0,0
12835,Orne,0,0
12836,Pas-de-Calais,0,0
12837,Pas-de-Calais,0,0
12838,Pas-de-Calais,0,0
12839,Pas-de-Calais,0,6
12840,Pas-de-Calais,0,0
12841,Pyrénées-Atlantiques,0,0
12842,Pyrénées-Atlantiques,0,0
12843,Pyrénées-Atlantiques,0,0
12844,Hautes-Pyrénées,0,0
12845,Hautes-Pyrénées,0,0
12846,Hautes-Pyrénées,0,0
12847,Pyrénées-Orientales,0,0
12848,Haut-Rhin,0,0
12849,Haut-Rhin,0,0
12850,Rhône,0,0
12851,Rhône,0,0
12852,Rhône,0,0
12853,Rhône,0,0
12854,Haute-Saône,0,0
12855,Saône-et-Loire,0,0
12856,Saône-et-Loire,0,0
12857,Saône-et-Loire,0,0
12858,Saône-et-Loire,0,0
12859,Sarthe,0,0
12860,Savoie,0,0
12861,Savoie,0,0
12862,Haute-Savoie,0,0
12863,Haute-Savoie,0,0
12864,Seine-Maritime,0,0
12865,Seine-Maritime,0,5
12866,Seine-Maritime,0,0
12867,Deux-Sèvres,0,0
12868,Somme,0,0
12869,Somme,0,0
12870,Tarn,0,0
12871,Tarn,0,0
12872,Tarn,0,0
12873,Tarn,0,0
12874,Tarn-et-Garonne,0,0
12875,Tarn-et-Garonne,0,0
12876,Tarn-et-Garonne,0,0
12877,Var,0,0
12878,Var,0,0
12879,Var,0,0
12880,Var,0,0
12881,Var,0,0
12882,Vaucluse,0,0
12883,Vaucluse,0,0
12884,Vaucluse,0,0
12885,Vaucluse,0,0
12886,Vienne,0,0
12887,Vienne,0,0
12888,Vienne,0,0
12889,Vienne,0,0
12890,Haute-Vienne,0,0
12891,Haute-Vienne,0,0
12892,Haute-Vienne,0,0
12893,Vosges,0,0
12894,Vosges,0,0
12895,Vosges,0,0
12896,Yonne,0,0
12897,Yonne,0,0
12898,Territoire de Belfort,0,0
12899,Val-d'Oise,0,1
12900,Val-d'Oise,0,1
12901,Gironde,0,2
12902,Val-d'Oise,0,1
12903,Paris,1,1
12904,Val-de-Marne,1,4
12905,Paris,0,3
12906,Seine-et-Marne,1,3
12907,Seine-Saint-Denis,0,3
12908,Seine-Saint-Denis,0,3
12909,Seine-Saint-Denis,0,3
12910,Yvelines,1,2
12911,Yvelines,1,2
12912,Yvelines,1,2
12913,Seine-Saint-Denis,0,3
12914,Seine-Saint-Denis,0,3
12915,Seine-Saint-Denis,0,3
12916,Seine-Saint-Denis,0,3
12917,Essonne,1,1
12918,Hauts-de-Seine,2,2
12919,Val-d'Oise,1,1
12920,Val-d'Oise,1,1
12921,Seine-et-Marne,1,2
12922,Val-de-Marne,0,1
12923,Val-de-Marne,0,1
12924,Seine-et-Marne,0,5
12925,Seine-Saint-Denis,1,2
12926,Seine-Saint-Denis,1,3
12927,Seine-Saint-Denis,1,2
12928,Seine-Saint-Denis,1,3
12929,Seine-Saint-Denis,1,3
12930,Seine-Saint-Denis,1,2
12931,Seine-Saint-Denis,1,3
12932,Seine-Saint-Denis,1,3
12933,Seine-et-Marne,1,1
12934,Seine-Saint-Denis,1,2
12935,Seine-et-Marne,1,1
12936,Seine-et-Marne,1,1
12937,Seine-et-Marne,1,1
12938,Seine-et-Marne,1,1
12939,Seine-et-Marne,1,1
12940,Seine-et-Marne,1,1
12941,Seine-et-Marne,1,1
12942,Seine-et-Marne,1,1
12943,Seine-et-Marne,1,1
12944,Seine-Saint-Denis,1,3
12945,Seine-et-Marne,1,1
12946,Seine-Saint-Denis,1,2
12947,Seine-et-Marne,1,1
12948,Seine-Saint-Denis,0,2
12949,Seine-Saint-Denis,1,2
12950,Seine-Saint-Denis,1,2
12951,Seine-Saint-Denis,0,1
12952,Seine-Saint-Denis,0,1
12953,Loire-Atlantique,0,1
12954,Alpes-Maritimes,0,4
12955,Alpes-Maritimes,0,4
12956,Alpes-Maritimes,0,4
12957,Seine-et-Marne,0,2
12958,Alpes-Maritimes,0,3
12959,Alpes-Maritimes,0,3
12960,Seine-et-Marne,1,4
12961,Val-de-Marne,0,1
12962,Val-de-Marne,0,7
12963,Paris,0,3
12964,Val-de-Marne,0,2
12965,Paris,1,4
12966,Alpes-Maritimes,0,2
12967,Seine-et-Marne,1,1
12968,Cantal,0,2
12969,Paris,0,2
12970,Ardèche,0,6
12971,Gironde,0,5
12972,Seine-Maritime,0,0
12973,Seine-Maritime,0,0
12974,Alpes-Maritimes,1,3
12975,Paris,1,1
12976,Paris,1,1
12977,Val-de-Marne,1,2
12978,Val-de-Marne,0,4
12979,Ardèche,1,3
12980,Ardèche,0,2
12981,Bouches-du-Rhône,1,3
12982,Essonne,1,8
12983,Alpes-Maritimes,0,2
12984,Essonne,1,6
12985,Essonne,1,8
12986,Essonne,1,8
12987,Essonne,1,1
12988,Essonne,1,8
12989,Essonne,1,6
12990,Ardèche,0,2
12991,Bas-Rhin,0,3
12992,Drôme,0,1
12993,Ardèche,0,5
12994,Val-d'Oise,0,2
12995,Ardèche,0,3
12996,Gironde,0,0
12997,Ardèche,0,1
12998,Gironde,0,0
12999,Gironde,0,0
13000,Gironde,0,0
13001,Ardèche,0,1
13002,Ardèche,0,2
13003,Cantal,1,2
13004,Ardèche,1,3
13005,Loire-Atlantique,0,1
13006,Cantal,1,2
13007,Ardèche,0,1
13008,Paris,0,0
13009,Ardèche,0,1
13010,Ardèche,0,1
13011,Nord,0,1
13012,Ardèche,0,1
13013,Cantal,1,1
13014,Ardèche,0,1
13015,Ardèche,0,4
13016,Ardèche,0,4
13017,Paris,1,1
13018,Paris,1,1
13019,Paris,1,1
13020,Paris,1,1
13021,Ardèche,1,4
13022,Paris,1,1
13023,Paris,1,1
13024,Ardèche,0,4
13025,Ardèche,0,4
13026,Loire-Atlantique,1,1
13027,Bouches-du-Rhône,1,2
13028,Ardèche,0,4
13029,Bouches-du-Rhône,1,2
13030,Alpes-Maritimes,1,1
13031,Alpes-Maritimes,1,4
13032,Alpes-Maritimes,1,2
13033,Alpes-Maritimes,1,3
13034,Alpes-Maritimes,1,3
13035,Alpes-Maritimes,1,3
13036,Loire-Atlantique,0,1
13037,Loire-Atlantique,0,1
13038,Loire-Atlantique,1,1
13039,Alpes-Maritimes,1,5
13040,Alpes-Maritimes,0,1
13041,Alpes-Maritimes,0,1
13042,Indre,1,6
13043,Indre,1,6
13044,Haut-Rhin,0,1
13045,Loire-Atlantique,1,2
13046,Seine-Maritime,1,3
13047,Indre,0,0
13048,Indre,0,0
13049,Paris,1,1
13050,Loire-Atlantique,0,1
13051,Essonne,1,1
13052,Seine-Maritime,0,2
13053,Yvelines,1,1
13054,Yvelines,1,1
13055,Cantal,0,1
13056,Cantal,0,1
13057,Yvelines,1,1
13058,Yvelines,1,1
13059,Loire-Atlantique,0,2
13060,Indre,0,0
13061,Indre,0,0
13062,Indre,0,0
13063,Indre,0,0
13064,Alpes-Maritimes,1,5
13065,Indre,0,0
13066,Indre,0,0
13067,Alpes-Maritimes,1,4
13068,Alpes-Maritimes,1,1
13069,Seine-et-Marne,0,1
13070,Loire-Atlantique,1,4
13071,Paris,1,1
13072,Val-d'Oise,0,1
13073,Cantal,0,1
13074,Cantal,1,5
13075,Indre,2,1
13076,Indre,1,3
13077,Cher,0,0
13078,Indre,1,2
13079,Indre,1,3
13080,Indre,1,2
13081,Indre,1,1
13082,Indre,1,1
13083,Indre,1,1
13084,Indre,1,2
13085,Indre,1,4
13086,Indre,1,1
13087,Indre,0,1
13088,Indre,0,0
13089,Indre,0,1
13090,Yvelines,1,2
13091,Indre,0,1
13092,Indre,0,0
13093,Indre,0,1
13094,Indre,0,0
13095,Indre,0,1
13096,Indre,0,1
13097,Hauts-de-Seine,1,3
13098,Indre,0,0
13099,Indre,0,0
13100,Indre,0,0
13101,Indre,1,4
13102,Indre,0,1
13103,Bouches-du-Rhône,0,1
13104,Indre,0,0
13105,Indre,0,0
13106,Paris,0,1
13107,Alpes-Maritimes,0,1
13108,Alpes-Maritimes,0,2
13109,Alpes-Maritimes,0,3
13110,Loire-Atlantique,0,1
13111,Paris,0,1
13112,Indre,0,5
13113,Alpes-Maritimes,0,0
13114,Indre,0,3
13115,Indre,0,4
13116,Indre,0,0
13117,Indre,0,4
13118,Paris,1,7
13119,Cantal,1,1
13120,Indre,0,1
13121,Indre,0,0
13122,Indre,1,1
13123,Indre,0,0
13124,Indre-et-Loire,0,0
13125,Indre,0,8
13126,Indre,0,0
13127,Indre,0,0
13128,Indre,0,0
13129,Indre,0,0
13130,Indre,0,0
13131,Indre,0,0
13132,Indre,0,0
13133,Indre,0,0
13134,Indre,0,5
13135,Indre,0,5
13136,Indre,0,5
13137,Paris,0,8
13138,Indre,0,0
13139,Indre,0,0
13140,Alpes-Maritimes,1,1
13141,Yvelines,1,1
13142,Yvelines,1,1
13143,Yvelines,1,1
13144,Indre,0,3
13145,Indre,0,2
13146,Indre,0,0
13147,Cantal,1,1
13148,Indre,0,1
13149,Cantal,1,1
13150,Indre,0,1
13151,Indre,0,1
13152,Gironde,1,9
13153,Indre,0,1
13154,Cantal,1,1
13155,Cantal,1,4
13156,Indre,0,5
13157,Indre,0,0
13158,Paris,1,1
13159,Cantal,1,2
13160,Cantal,1,3
13161,Cantal,1,2
13162,Yvelines,0,0
13163,Essonne,1,1
13164,Alpes-Maritimes,1,1
13165,Essonne,1,3
13166,Paris,0,1
13167,Alpes-Maritimes,0,2
13168,Seine-et-Marne,1,1
13169,Seine-et-Marne,1,1
13170,Cantal,1,1
13171,Bouches-du-Rhône,0,1
13172,Alpes-Maritimes,0,2
13173,Alpes-Maritimes,0,1
13174,Alpes-Maritimes,0,1
13175,Alpes-Maritimes,0,1
13176,Alpes-Maritimes,0,1
13177,Alpes-Maritimes,0,4
13178,Alpes-Maritimes,0,1
13179,Alpes-Maritimes,0,1
13180,Alpes-Maritimes,0,1
13181,Alpes-Maritimes,0,1
13182,Alpes-Maritimes,0,1
13183,Alpes-Maritimes,0,1
13184,Alpes-Maritimes,0,1
13185,Alpes-Maritimes,0,1
13186,Alpes-Maritimes,0,1
13187,Alpes-Maritimes,0,1
13188,Alpes-Maritimes,0,1
13189,Alpes-Maritimes,0,1
13190,Alpes-Maritimes,0,1
13191,Alpes-Maritimes,0,1
13192,Alpes-Maritimes,0,1
13193,Alpes-Maritimes,0,1
13194,Alpes-Maritimes,0,1
13195,Alpes-Maritimes,0,1
13196,Alpes-Maritimes,0,1
13197,Alpes-Maritimes,0,1
13198,Alpes-Maritimes,0,1
13199,Alpes-Maritimes,0,1
13200,Alpes-Maritimes,0,1
13201,Alpes-Maritimes,0,1
13202,Alpes-Maritimes,0,1
13203,Alpes-Maritimes,1,1
13204,Alpes-Maritimes,0,1
13205,Alpes-Maritimes,0,1
13206,Alpes-Maritimes,0,1
13207,Alpes-Maritimes,0,1
13208,Alpes-Maritimes,0,1
13209,Alpes-Maritimes,0,1
13210,Alpes-Maritimes,0,1
13211,Alpes-Maritimes,0,1
13212,Alpes-Maritimes,0,0
13213,Alpes-Maritimes,0,1
13214,Alpes-Maritimes,0,1
13215,Val-d'Oise,1,3
13216,Val-d'Oise,1,2
13217,Val-d'Oise,1,3
13218,Val-d'Oise,1,4
13219,Val-d'Oise,1,3
13220,Loire-Atlantique,0,1
13221,Val-d'Oise,1,4
13222,Val-d'Oise,1,3
13223,Val-d'Oise,1,3
13224,Val-d'Oise,1,2
13225,Val-d'Oise,1,4
13226,Indre,0,1
13227,Indre,0,1
13228,Indre,0,0
13229,Alpes-Maritimes,1,1
13230,Indre,1,6
13231,Indre,1,1
13232,Indre,1,2
13233,Indre,1,2
13234,Indre,1,5
13235,Indre,2,1
13236,Indre,0,2
13237,Indre,1,4
13238,Indre,1,5
13239,Indre,1,3
13240,Bas-Rhin,0,3
13241,Bas-Rhin,0,3
13242,Indre,0,3
13243,Indre,0,5
13244,Indre,1,4
13245,Indre,1,4
13246,Indre,0,1
13247,Hérault,0,1
13248,Hérault,0,1
13249,Hérault,0,1
13250,Hérault,0,1
13251,Hérault,0,1
13252,Bouches-du-Rhône,0,6
13253,Hérault,0,1
13254,Bouches-du-Rhône,1,5
13255,Bouches-du-Rhône,1,4
13256,Bouches-du-Rhône,1,7
13257,Bouches-du-Rhône,1,6
13258,Bouches-du-Rhône,1,1
13259,Bouches-du-Rhône,1,3
13260,Seine-et-Marne,1,1
13261,Seine-et-Marne,1,1
13262,Bouches-du-Rhône,1,2
13263,Bouches-du-Rhône,1,1
13264,Bouches-du-Rhône,1,1
13265,Hérault,0,1
13266,Hérault,0,3
13267,Alpes-Maritimes,1,8
13268,Hérault,0,2
13269,Hérault,0,1
13270,Bouches-du-Rhône,1,1
13271,Bouches-du-Rhône,1,2
13272,Bouches-du-Rhône,1,1
13273,Ille-et-Vilaine,0,1
13274,Bouches-du-Rhône,1,1
13275,Bouches-du-Rhône,1,1
13276,Ille-et-Vilaine,0,1
13277,Bouches-du-Rhône,1,1
13278,Ille-et-Vilaine,0,1
13279,Bouches-du-Rhône,1,10
13280,Val-d'Oise,0,1
13281,Ille-et-Vilaine,0,1
13282,Gironde,1,1
13283,Gironde,1,1
13284,Gironde,1,1
13285,Bouches-du-Rhône,0,3
13286,Bouches-du-Rhône,1,4
13287,Ille-et-Vilaine,0,1
13288,Bouches-du-Rhône,1,1
13289,Bouches-du-Rhône,1,3
13290,Bouches-du-Rhône,1,2
13291,Bouches-du-Rhône,1,1
13292,Bouches-du-Rhône,1,1
13293,Bouches-du-Rhône,1,1
13294,Bouches-du-Rhône,1,4
13295,Bouches-du-Rhône,1,2
13296,Bouches-du-Rhône,1,1
13297,Bouches-du-Rhône,1,1
13298,Bouches-du-Rhône,1,1
13299,Bouches-du-Rhône,1,1
13300,Alpes-Maritimes,1,1
13301,Bouches-du-Rhône,1,1
13302,Bouches-du-Rhône,1,1
13303,Bouches-du-Rhône,1,1
13304,Bouches-du-Rhône,1,1
13305,Bouches-du-Rhône,1,4
13306,Bouches-du-Rhône,1,1
13307,Alpes-Maritimes,1,1
13308,Bouches-du-Rhône,1,1
13309,Bouches-du-Rhône,1,1
13310,Bouches-du-Rhône,1,0
13311,Bouches-du-Rhône,1,1
13312,Bouches-du-Rhône,1,1
13313,Bouches-du-Rhône,1,1
13314,Alpes-Maritimes,1,2
13315,Alpes-Maritimes,1,4
13316,Paris,1,3
13317,Alpes-Maritimes,1,2
13318,Ille-et-Vilaine,0,3
13319,Ille-et-Vilaine,0,3
13320,Ille-et-Vilaine,0,2
13321,Ille-et-Vilaine,0,1
13322,Ille-et-Vilaine,0,1
13323,Ille-et-Vilaine,0,5
13324,Bouches-du-Rhône,0,2
13325,Ille-et-Vilaine,0,1
13326,Bouches-du-Rhône,0,4
13327,Bouches-du-Rhône,0,2
13328,Bouches-du-Rhône,0,5
13329,Bouches-du-Rhône,0,2
13330,Bouches-du-Rhône,0,2
13331,Bouches-du-Rhône,0,4
13332,Bouches-du-Rhône,0,3
13333,Bouches-du-Rhône,0,4
13334,Ille-et-Vilaine,0,2
13335,Ille-et-Vilaine,0,1
13336,Ille-et-Vilaine,0,4
13337,Ille-et-Vilaine,0,4
13338,Ille-et-Vilaine,0,4
13339,Ille-et-Vilaine,0,4
13340,Ille-et-Vilaine,0,4
13341,Ille-et-Vilaine,0,4
13342,Val-d'Oise,0,3
13343,Alpes-Maritimes,1,7
13344,Val-d'Oise,0,1
13345,Val-d'Oise,0,2
13346,Alpes-Maritimes,1,8
13347,Alpes-Maritimes,1,8
13348,Paris,1,3
13349,Alpes-Maritimes,0,2
13350,Ille-et-Vilaine,0,1
13351,Val-d'Oise,1,1
13352,Val-d'Oise,0,6
